influencer_id,influencer_name,platform,category,followers,engagement_rate_percent,avg_likes,avg_comments,country,brand_collaborations
1416,Whitney Lara,Twitter,Fashion,2431954,1.12,16647,7773,USA,193
1417,James Cox,TikTok,Beauty,3496606,1.37,42147,9255,Canada,42
1418,Cindy Molina,Facebook,Travel,4993667,2.06,32003,7407,USA,105
1419,Shannon Johnson,LinkedIn,Beauty,3168950,1.23,48693,5215,Australia,30
1420,Michael Williams,Facebook,Food,4670517,2.3,47331,3818,Canada,112
1421,Shannon Barker,TikTok,Gaming,3061488,3.87,34750,8656,UK,135
1422,Tracy Rogers,LinkedIn,Gaming,3779233,12.29,39133,5694,UK,116
1423,Thomas Carroll,Twitter,Travel,978008,4.43,35176,4167,UK,68
1424,Jordan Baker,TikTok,Fitness,3275099,1.9,37094,5265,USA,87
1425,Scott Wright,TikTok,Food,4018237,4.51,18297,3903,Canada,164
1426,Alison Ross,YouTube,Travel,1324814,2.11,18067,8461,Canada,114
1427,Dawn Williams,Instagram,Beauty,3097995,6.37,40787,1353,Australia,194
1428,Jessica Beck,TikTok,Technology,4721986,12.66,24565,8093,Australia,172
1429,Maureen Carter,YouTube,Fitness,4512951,12.88,47972,3090,Australia,11
1430,Cheryl Johnson,Facebook,Travel,239806,13.85,905,5257,UK,90
1431,Anthony Kaufman,TikTok,Technology,951512,7.13,36179,5989,UK,9
1432,Denise Stephenson,Instagram,Travel,2706491,11.21,14787,4562,UK,48
1433,Tina Kelly,Twitter,Gaming,2437470,6.72,30859,1709,USA,49
1434,Troy Moss,Instagram,Beauty,1966391,4.46,26735,5528,USA,52
1435,Thomas Harrison,YouTube,Gaming,3120381,13.28,24245,7758,UK,150
1436,James King,TikTok,Beauty,4545127,1.28,10351,8273,USA,187
1437,Glenn Nguyen,Instagram,Travel,1007953,9.32,32218,9197,Canada,196
1438,Lisa Knapp,LinkedIn,Gaming,2729113,9.86,36277,2416,Canada,49
1439,Elizabeth Freeman,TikTok,Fitness,3902285,12.93,3206,9653,Canada,117
1440,Phillip Mcgee,LinkedIn,Gaming,1842235,9.13,16304,7185,Canada,106
1441,Casey Delacruz,Twitter,Travel,229382,8.97,32775,8265,UK,86
1442,Melissa Bennett,Instagram,Gaming,94408,12.07,42212,4809,UK,94
1443,Gerald Whitaker,YouTube,Travel,389974,7.21,26296,2593,Australia,187
1444,Christina Horn,Instagram,Food,229190,10.61,40218,3809,USA,177
1445,Caleb Rios,YouTube,Food,1238866,6.67,33968,2614,UK,75
1446,Cheryl Flores,Facebook,Travel,3237417,4.33,20041,1304,UK,109
1447,Brittany Harris,TikTok,Food,4194257,2.69,21037,3350,Australia,142
1448,Matthew Hart,Twitter,Technology,3711290,3.3,36381,1503,Australia,142
1449,Amy Johnson,LinkedIn,Gaming,3862722,10.39,32921,5003,India,127
1450,Adrian Valdez,YouTube,Gaming,2763627,10.97,36185,56,UK,51
1451,Holly Chapman,Twitter,Food,3288346,5.74,9401,7186,Australia,56
1452,Jeremy Fitzgerald,TikTok,Gaming,3112820,1.47,45858,413,UK,22
1453,Shaun Gonzalez,TikTok,Travel,1593844,12.93,27324,7367,USA,17
1454,Monica Sanchez,Facebook,Food,1078866,8.49,35981,3990,Australia,116
1455,Catherine Mathews,YouTube,Food,236666,12.59,34224,5485,USA,116
1456,Justin Garner,LinkedIn,Beauty,4775479,13.28,10296,1849,UK,186
1457,Pamela Walker,Instagram,Fitness,4811904,3.39,31107,1714,Canada,62
1458,William Singleton,TikTok,Gaming,22159,13.19,12697,9299,India,136
1459,Alicia Morales,Instagram,Food,3121385,8.43,36752,4293,Australia,53
1460,Joseph Flores,LinkedIn,Fashion,3566592,11.9,27846,7278,USA,51
1461,Meagan Wright,Facebook,Gaming,4495030,6.53,27216,772,Canada,122
1462,Julie Stephens,Facebook,Travel,4033813,6.2,23412,7374,USA,189
1463,Shaun Henderson,Instagram,Technology,2745284,5.07,48927,7260,Canada,169
1464,David Bailey,Instagram,Technology,1098553,5.95,2662,2950,UK,177
1465,Michelle Herrera,Twitter,Travel,4473750,10.11,36021,1079,India,161
1466,Adam Ross,Facebook,Travel,4535709,13.77,29430,2498,USA,88
1467,Mathew Fitzgerald,Facebook,Beauty,4064700,8.05,31074,2460,India,135
1468,Jacob Cameron,Instagram,Fashion,179510,3.14,18860,1423,UK,16
1469,Katelyn Smith,Facebook,Travel,3917767,11.29,16136,1935,Canada,98
1470,Brittney Vega,Instagram,Food,116572,8.32,44699,1897,India,88
1471,Nicholas Wright,TikTok,Fashion,3077304,9.82,15236,4681,India,181
1472,Monica Davis,Twitter,Technology,2311999,7.17,3051,709,India,80
1473,Charles Griffin,Instagram,Gaming,2817182,8.73,36389,9640,USA,34
1474,Yesenia Frazier,LinkedIn,Travel,4007044,1.32,44780,628,Canada,80
1475,Douglas Mullen,Facebook,Food,2582598,9.73,42641,5726,Australia,11
1476,William Cox,TikTok,Fitness,1890653,12.04,36958,3584,Canada,75
1477,Shelby Morrison,YouTube,Technology,4088253,2.96,23877,5348,Australia,191
1478,Samuel Leonard,LinkedIn,Gaming,817032,7.78,14578,3881,UK,17
1479,Aaron Lopez,Twitter,Fitness,2490629,13.2,17180,4478,Australia,162
1480,Kevin Medina,YouTube,Gaming,3414925,6.62,39911,597,India,187
1481,Mason Allen,YouTube,Travel,293479,4.64,46634,9011,India,70
1482,Justin Johnson,LinkedIn,Beauty,4615884,13.15,48376,6854,Canada,162
1483,Sarah Hampton,Instagram,Technology,1391133,12.79,771,9446,Canada,29
1484,Robin Gutierrez,LinkedIn,Travel,3671268,1.71,29448,3473,India,128
1485,Rachel Velazquez,LinkedIn,Fashion,117699,14.33,26183,6676,Australia,144
1486,Helen Marshall,Instagram,Fitness,862067,4.12,41171,8958,UK,98
1487,Deborah Brown,LinkedIn,Fashion,911850,10.51,24009,915,India,98
1488,Bryan Lopez,TikTok,Food,2118136,5.56,10157,6077,Canada,60
1489,Alan Tucker,Facebook,Fitness,938030,3.17,27736,1789,USA,113
1490,Tara King,TikTok,Food,3376867,9.31,11386,2670,Australia,91
1491,David Duran,Twitter,Travel,4179965,12.08,20355,8020,UK,94
1492,Robert Hayes,Twitter,Travel,312425,8.78,42538,8303,Australia,116
1493,James Clarke,YouTube,Gaming,1005393,7.53,14548,1487,UK,199
1494,Dan Acosta,TikTok,Fashion,4162050,2.32,18302,2846,Canada,22
1495,Casey Harper,Facebook,Food,2224448,12.68,5838,6858,UK,10
1496,Erika Patterson,Instagram,Technology,2223218,4.67,12247,7067,UK,73
1497,Jeffrey Smith,LinkedIn,Gaming,2895083,10.55,41575,2370,Australia,107
1498,Keith Norton,Facebook,Technology,2398518,11.2,5756,9413,India,57
1499,Dr. Thomas Nicholson,Facebook,Travel,3884147,8.81,33260,7967,Canada,35
1500,Marie Cox,LinkedIn,Beauty,176472,9.44,12704,7298,USA,153
1501,Steven Gomez,Twitter,Fitness,3290818,14.03,20577,2864,Canada,172
1502,Carol Landry,TikTok,Technology,3498175,1.03,43346,2003,UK,112
1503,Keith Gilmore,Facebook,Fashion,2194868,12.83,11264,7152,India,49
1504,Andrew Roth,YouTube,Technology,2956338,3.68,23248,5614,Canada,23
1505,Samantha Escobar,TikTok,Gaming,4673342,3.76,10090,1466,USA,137
1506,Christine Morgan,Twitter,Technology,2147067,14.14,22688,1206,India,148
1507,Ronald Smith,YouTube,Beauty,2950201,4.82,41284,5951,USA,124
1508,Tina Wright,TikTok,Travel,2846990,1.09,33085,1031,Australia,71
1509,Hailey Camacho,Twitter,Fashion,4409982,13.92,28844,2581,Canada,19
1510,Christopher Garcia,YouTube,Technology,1270171,6.48,2237,3040,Australia,55
1511,Timothy Gonzalez MD,Instagram,Gaming,4100620,8.41,16368,2501,Canada,121
1512,Catherine Smith,YouTube,Fitness,1329397,7.32,26932,2074,Canada,115
1513,Julie Garcia,TikTok,Travel,3604281,7.15,22103,8320,Australia,32
1514,Makayla Smith,Facebook,Beauty,4871711,9.88,25318,8825,Canada,164
1515,Nicole Morgan,LinkedIn,Gaming,3841342,11.54,9999,9443,UK,69
1516,Victor Smith,YouTube,Food,1627404,12.02,32146,5698,Canada,41
1517,Tiffany Blake,Facebook,Gaming,3384010,6.72,39653,94,UK,59
1518,Rachel Stephens,TikTok,Gaming,3392830,10.09,32959,3448,USA,9
1519,Samantha Perez,Instagram,Gaming,1606492,2.06,46711,3401,India,124
1520,Patrick Scott,Facebook,Fitness,3777421,9.36,19918,695,USA,142
1521,Lisa Jones,YouTube,Fashion,4480614,4.1,42972,5244,India,132
1522,Roberto Wise,TikTok,Technology,132903,2.48,35525,205,USA,64
1523,Tina Cisneros,Instagram,Beauty,3552524,2.89,7914,9801,USA,129
1524,Shannon Neal,Twitter,Travel,4434428,12.71,42334,6006,USA,19
1525,Danny Jacobson,Twitter,Fitness,926671,5.95,37020,7950,Australia,25
1526,Ashley Hernandez,Facebook,Beauty,3016532,7.79,5774,5222,Australia,22
1527,Timothy Everett,TikTok,Fashion,181260,10.43,32875,6905,USA,61
1528,Timothy Ayers,Facebook,Food,3189140,5.95,2582,2332,Canada,168
1529,Aaron Bowen,Facebook,Beauty,1465560,12.34,32504,9067,Australia,34
1530,Mrs. Stephanie Dixon PhD,Facebook,Fashion,1214054,14.06,41933,9035,USA,110
1531,Matthew Mccarthy,YouTube,Technology,833983,14.2,2925,6832,USA,17
1532,Willie Roberts,Instagram,Fashion,507214,8.41,21273,7885,Australia,149
1533,Patricia Anderson,Instagram,Food,4165267,13.93,9009,8596,India,10
1534,Amanda Nunez,TikTok,Gaming,4734953,14.98,23287,3033,Canada,136
1535,Craig Robertson,Facebook,Fashion,3320039,6.86,35056,3533,Canada,142
1536,Dylan Barnes,LinkedIn,Beauty,780661,11.68,44246,2706,India,75
1537,Charles Gomez,YouTube,Food,353088,7.2,12942,903,Australia,176
1538,Marco Burgess,Facebook,Beauty,3804200,2.16,13055,9499,India,50
1539,Robert Flores,YouTube,Fashion,84985,9.44,3511,5611,Canada,46
1540,Jonathan Walker,TikTok,Fashion,3338021,12.15,41550,2924,UK,127
1541,Jacob Schneider,Facebook,Gaming,2395246,8.19,29518,8595,Australia,136
1542,Katrina Price,YouTube,Food,1442025,1.88,15069,8751,India,85
1543,Cassandra Castillo,YouTube,Fitness,1461553,3.14,8959,9439,Canada,172
1544,Laura Richards,Facebook,Technology,1466102,14.5,2536,1857,UK,152
1545,Martin Alexander,Facebook,Food,2088265,8.71,24205,4798,USA,165
1546,Rebecca Phelps,TikTok,Beauty,716695,8.08,20500,5934,Australia,69
1547,Autumn English,Instagram,Food,3813804,8.65,41333,9424,USA,189
1548,Daniel Smith,YouTube,Food,2262538,11.55,27041,9828,Australia,62
1549,Miss Maria Klein,Facebook,Gaming,4011097,12.79,42670,6008,India,72
1550,Brian Campbell,LinkedIn,Food,2821097,8.62,23749,653,India,190
1551,Shawn Robinson,Instagram,Travel,4193638,11.47,38180,908,USA,30
1552,Jennifer Mcbride,Instagram,Gaming,3723870,12.05,5198,3739,UK,151
1553,Louis Pearson,YouTube,Fitness,4198023,1.03,15597,1822,UK,173
1554,Cheyenne Murray,Facebook,Fashion,3529381,9.13,7671,818,India,80
1555,Dean Williamson,LinkedIn,Gaming,3404304,1.43,13200,3440,UK,48
1556,Tanya Jackson,TikTok,Fitness,60849,12.89,11513,6298,India,176
1557,Elizabeth Mccoy,TikTok,Gaming,4757734,3.9,18209,2157,Canada,103
1558,Tiffany Lyons,TikTok,Fashion,1902828,4.24,19291,879,Australia,40
1559,Samuel Wilson,Instagram,Food,1597363,2.48,5717,7374,India,155
1560,Nicholas Andrews,TikTok,Gaming,4883861,5.13,16487,776,UK,196
1561,Trevor Roth,Twitter,Travel,924872,9.45,23822,492,Australia,19
1562,Brandon Garcia,Facebook,Food,98430,1.08,28999,3833,UK,41
1563,Kelly Sandoval,Facebook,Travel,3500691,14.97,24288,1445,Canada,111
1564,David Martinez,Facebook,Fashion,2002783,6.06,15816,480,USA,181
1565,Matthew Brown,LinkedIn,Beauty,1558930,12.29,49717,6186,Canada,26
1566,Vincent Perkins,Facebook,Gaming,456689,6.56,27849,375,USA,76
1567,Christopher Nguyen,YouTube,Technology,4875783,3.35,29312,7233,Canada,74
1568,Maria Barnett,LinkedIn,Fashion,681763,10.3,24165,7733,India,128
1569,Sheena Henderson,YouTube,Gaming,2829059,3.68,32605,8100,UK,42
1570,Sherri Carter,Facebook,Travel,3304141,14.79,30547,8582,Australia,181
1571,Christina Butler,Twitter,Fashion,4397532,9.33,26382,9094,USA,26
1572,Roger Morrow,Facebook,Beauty,4005309,14.59,7526,1553,India,67
1573,Jerry Martin,Instagram,Fitness,1363997,11.13,19286,8224,UK,94
1574,Michael Boyle,TikTok,Fitness,2562491,14.53,4973,3360,Canada,20
1575,Michael Glenn,Twitter,Technology,3943335,13.54,6156,9414,India,175
1576,Renee Gilbert,Facebook,Technology,3439214,6.63,20906,896,Australia,91
1577,Terri Martinez,Instagram,Fitness,3990504,11.36,16757,141,India,167
1578,Brandon Mooney MD,TikTok,Fashion,762363,14.06,30345,493,Canada,27
1579,John Spence,Instagram,Fashion,1731539,10.1,6884,2079,Canada,55
1580,Helen Phillips,Instagram,Gaming,4465902,4.1,34332,1459,Canada,42
1581,Steven Berg,Facebook,Food,249415,14.13,38578,6257,UK,109
1582,Veronica Tucker,Instagram,Travel,2178080,1.17,4282,5216,UK,34
1583,Jeffrey Dawson,Twitter,Beauty,3346468,11.12,28784,9079,USA,75
1584,John Barber,Facebook,Fitness,631157,2.72,17875,2846,UK,170
1585,Alexis Torres,Facebook,Food,585827,12.71,20881,4798,Canada,112
1586,Kristi Smith,LinkedIn,Fitness,1213102,4.85,8418,3769,India,165
1587,Angela Williams,Facebook,Fitness,3569755,13.52,48750,1220,India,109
1588,Ashley Maldonado,Instagram,Fitness,4289368,4.66,34081,9811,UK,26
1589,Tanya Ward,YouTube,Technology,2835846,9.59,45283,6943,Canada,82
1590,Scott King,TikTok,Technology,1232970,1.9,27932,4232,UK,49
1591,William Porter,TikTok,Beauty,1960751,2.38,17816,9530,UK,3
1592,Mrs. Nancy Golden,Facebook,Gaming,3609344,1.47,18973,1714,India,177
1593,Jessica Smith,Twitter,Fashion,1789407,7.66,14764,4781,Canada,191
1594,Michael Swanson,Twitter,Fashion,2031878,9.86,32629,8921,Australia,176
1595,Corey Hampton,LinkedIn,Food,382790,9.95,37888,5283,Canada,192
1596,Carrie Smith,LinkedIn,Beauty,3152943,1.75,34630,3746,India,71
1597,Robert Mcdonald,Facebook,Gaming,894200,10.74,18339,4664,Canada,79
1598,Michael Leonard,Facebook,Gaming,4181120,4.37,14707,6100,Australia,121
1599,Erica Wilson,LinkedIn,Food,2086486,7.05,2356,1556,Canada,129
1600,Robert Rivera,Facebook,Beauty,3023003,3.19,15921,1273,Canada,82
1601,Scott Parker,Instagram,Beauty,410208,4.56,37030,3530,Canada,5
1602,Mr. Michael Davis,Instagram,Travel,693952,13.77,21561,6538,Australia,147
1603,Terri Parker,Instagram,Gaming,3756484,4.76,40742,5893,USA,145
1604,Juan Schwartz,Twitter,Technology,179225,5.59,2230,9833,UK,124
1605,Harry Cook,Instagram,Travel,4786846,3.14,17591,7342,USA,100
1606,Andrew Schultz,TikTok,Fitness,3341515,8.07,48662,9954,Australia,163
1607,Kimberly Soto,TikTok,Gaming,1443095,5.03,6316,1500,Australia,89
1608,Cody Holder,Twitter,Gaming,2260962,1.49,47526,6266,USA,190
1609,Darrell Ward,LinkedIn,Fashion,4094370,8.18,33557,8748,India,101
1610,Steven Mitchell,Instagram,Beauty,4214617,12.19,8143,2479,India,118
1611,Kurt Ruiz,YouTube,Travel,4887934,5.65,9833,2644,USA,62
1612,William Rowe,TikTok,Food,683084,3.6,32761,2264,UK,1
1613,Ashley Lamb,Facebook,Beauty,1797752,8.27,28209,2039,Canada,45
1614,Denise Moore,Facebook,Fashion,3863900,10.79,12517,4595,USA,128
1615,Bradley Mccoy,YouTube,Technology,4149703,3.64,42734,8079,USA,180
1616,Nicholas Coleman,YouTube,Beauty,4112044,13.08,6734,5091,USA,4
1617,Leslie White,TikTok,Travel,2120219,3.59,15727,7903,UK,29
1618,Melissa Williams,TikTok,Fashion,3101563,10.09,40575,4730,USA,88
1619,Gabriel Jenkins,Twitter,Technology,423905,14.69,37231,2247,UK,58
1620,Michael Scott,LinkedIn,Technology,19335,13.09,23620,8988,Canada,127
1621,Luis Kaufman,Twitter,Beauty,1877845,6.54,12036,8024,USA,118
1622,Diana Adams,YouTube,Fitness,4908093,5.88,34216,1650,Canada,175
1623,Shelley Le,YouTube,Fashion,600303,2.79,15786,5273,India,27
1624,Erika Mason,YouTube,Fashion,618839,4.35,7106,501,Canada,85
1625,Douglas Morris,Twitter,Fashion,1575741,6.22,11773,4282,Canada,148
1626,Amy Mills,Facebook,Gaming,2340745,14.37,48052,1717,USA,55
1627,Jennifer Beck,YouTube,Fitness,1170656,12.52,15051,2807,India,143
1628,Jaime Rodriguez,LinkedIn,Beauty,4061890,11.99,21186,7794,India,197
1629,Christine Huynh,LinkedIn,Beauty,4828820,5.26,6969,4092,Canada,4
1630,Kristen Rice,LinkedIn,Food,4420048,14.65,34124,3380,Canada,159
1631,Allison Ford,Instagram,Food,1422499,2.73,48636,9094,USA,36
1632,Brianna Young,LinkedIn,Fashion,3153305,10.09,40553,9785,USA,115
1633,Philip Silva,LinkedIn,Fitness,568122,6.21,4983,7378,Australia,78
1634,Melissa Jackson,LinkedIn,Travel,2265562,11.0,16244,8872,India,51
1635,Dustin Cooke,Twitter,Food,3727747,9.93,48624,3809,Australia,32
1636,Jordan Campbell,YouTube,Food,803940,4.13,4110,4119,Australia,69
1637,Veronica Miller,Facebook,Technology,3320275,3.37,20323,530,Canada,125
1638,Garrett Olson,YouTube,Technology,128975,1.22,21196,8338,Australia,34
1639,Jacob Garza,LinkedIn,Gaming,1716169,13.84,6726,2056,Australia,8
1640,Joshua Smith,LinkedIn,Gaming,4660083,12.36,48991,3826,Australia,83
1641,Joanna Bush,YouTube,Gaming,487194,12.28,35157,4612,Canada,124
1642,Ronald Romero,YouTube,Technology,4963359,14.65,33880,7987,UK,57
1643,Patrick White,Facebook,Food,3897480,1.98,19419,1663,UK,61
1644,Dana Li,TikTok,Beauty,1815999,11.41,1157,6267,Canada,107
1645,Amanda Smith,Twitter,Gaming,4140090,1.85,26418,3512,USA,24
1646,Lindsay Bridges,Instagram,Gaming,838763,9.02,28329,1548,India,152
1647,Dr. Hayley Smith,YouTube,Fashion,2789283,5.72,39091,4032,Canada,53
1648,Rachael Sanchez,Facebook,Gaming,958047,12.77,3840,3794,Canada,127
1649,Samantha Morse,Instagram,Beauty,648383,14.62,14184,7976,Australia,162
1650,Leslie Li,Instagram,Beauty,1772736,1.38,35388,9534,USA,14
1651,Cynthia Goodman,Facebook,Travel,123202,5.02,8592,758,Canada,37
1652,Amy Malone,Facebook,Food,810503,6.48,45501,4911,USA,77
1653,Kyle Garner,TikTok,Fitness,3621515,8.82,9762,5921,UK,16
1654,Clifford Morgan,YouTube,Travel,3562799,14.23,43391,9947,India,86
1655,Michael Gray,TikTok,Travel,1836790,6.38,41763,1980,USA,7
1656,Thomas Hancock,Twitter,Gaming,3778359,14.81,2341,5682,Canada,141
1657,Mario Duffy,Facebook,Gaming,191371,12.86,46087,5276,India,138
1658,Kristina Caldwell,TikTok,Travel,829090,8.96,49085,4329,UK,83
1659,Tammy Thomas,Twitter,Food,3653696,5.57,48866,8844,India,187
1660,Mark Price,YouTube,Fashion,3752911,4.69,20717,4284,India,163
1661,Jose West,Facebook,Gaming,3034009,13.66,43745,5358,Canada,124
1662,Alexander Gonzales,YouTube,Fashion,2354911,1.13,7770,6468,Canada,81
1663,Eric Jones,Instagram,Fashion,2037203,1.5,14785,4238,India,78
1664,Tracy Smith,Twitter,Travel,280082,5.89,3518,6370,Canada,5
1665,Sophia Waters,Facebook,Beauty,4790149,2.01,17910,7120,UK,80
1666,Tina Miles,Instagram,Fashion,4355922,4.6,2734,4833,India,6
1667,Michael Martin,Facebook,Beauty,2457928,10.98,23613,4147,Australia,119
1668,Amanda Briggs,YouTube,Technology,3230982,8.4,48059,8793,Canada,90
1669,Alexander Huff,Instagram,Technology,1430385,6.06,36249,9538,Australia,37
1670,Jennifer Pacheco,YouTube,Technology,2366767,6.55,29164,6934,India,22
1671,Michael Brewer,Twitter,Food,1615103,8.42,39581,5449,India,23
1672,Kevin Harrington,Twitter,Fashion,4255221,2.57,25269,5801,USA,175
1673,Anita Rodriguez,Twitter,Fashion,3128823,1.84,24226,9295,UK,155
1674,Christopher Jenkins,Instagram,Technology,189707,5.32,1511,7215,India,199
1675,William Alvarez,Twitter,Food,4172311,4.59,44911,4517,Canada,124
1676,Alexander Benitez,Instagram,Gaming,3249733,13.29,2712,3767,USA,180
1677,Tina Lester,TikTok,Food,2077221,2.7,31020,968,USA,93
1678,Thomas Quinn,Instagram,Food,2578728,14.49,33516,4181,UK,72
1679,Samuel King,Facebook,Technology,3186359,9.31,49978,8295,Australia,195
1680,Darlene Herrera,Facebook,Fashion,1511061,4.52,43634,8904,USA,48
1681,Amanda Horton,Instagram,Beauty,4266510,13.53,5868,3986,Canada,162
1682,Daniel Orozco,Twitter,Gaming,1066313,4.81,44710,4591,Canada,183
1683,Tracy Mack,YouTube,Beauty,4998066,12.44,37997,7516,UK,148
1684,Maria Boyle,Facebook,Beauty,775410,11.05,19717,8707,Australia,79
1685,James Melton,LinkedIn,Gaming,168899,13.45,20385,6319,UK,195
1686,Sherry Rodriguez,TikTok,Fitness,4567880,4.57,38113,2554,UK,144
1687,Christopher Hart,Instagram,Gaming,4221624,7.92,31333,4016,Canada,102
1688,Susan Munoz,Facebook,Beauty,4005225,6.85,37597,7720,USA,116
1689,Ashley Townsend,YouTube,Technology,4456448,1.63,9800,5764,India,145
1690,Elizabeth Cox,TikTok,Fashion,836637,12.97,27851,2097,Australia,147
1691,John Davis,TikTok,Beauty,3745397,5.29,30097,7106,Canada,178
1692,Jared Hanson,Twitter,Travel,3358773,11.55,5448,9659,India,154
1693,Ian Moreno,YouTube,Food,1592541,13.52,16688,2087,UK,148
1694,Andrew Mcdonald,TikTok,Beauty,1767597,2.59,38069,8150,India,136
1695,Michael Dunn,TikTok,Technology,2979264,6.89,37793,1933,India,161
1696,Katherine Duncan,TikTok,Gaming,3144781,12.84,14030,9706,Canada,125
1697,Mark Anderson,Facebook,Beauty,390299,10.26,29285,7842,Canada,29
1698,Laura Brown,TikTok,Beauty,2280115,1.48,30775,927,USA,94
1699,Cody Malone,Facebook,Technology,154274,10.76,18587,4215,Australia,73
1700,Toni Foley,LinkedIn,Gaming,301153,9.96,40928,8838,UK,118
1701,Shelley Butler,TikTok,Gaming,2716973,2.85,14286,8058,UK,69
1702,Brooke Miller,Facebook,Gaming,4611165,4.77,22174,7776,Canada,193
1703,Eric Cook,Facebook,Gaming,3440333,3.95,17892,3030,India,182
1704,Jennifer Terrell,LinkedIn,Technology,2802498,1.37,14243,181,Canada,42
1705,Jaime Rivas,TikTok,Fitness,3947176,14.0,34701,2361,Canada,100
1706,Timothy Manning,LinkedIn,Travel,4797476,5.58,32735,1006,Australia,149
1707,Jennifer Cole,YouTube,Gaming,2288593,12.78,42378,7005,Canada,6
1708,Edward Clark,TikTok,Beauty,1970269,6.74,40085,8872,India,163
1709,Erica Nguyen,TikTok,Gaming,1573029,11.89,20169,4348,Australia,45
1710,James Kemp,Facebook,Fashion,2395703,3.75,3811,7916,Australia,102
1711,Anthony Williams,YouTube,Food,861759,7.05,32588,7671,Australia,66
1712,Charles Holder,Instagram,Food,1171768,4.89,18969,9264,India,151
1713,Jennifer Mccoy,Twitter,Food,937976,6.45,38238,5486,India,176
1714,John Spence,Facebook,Travel,3949821,12.24,11629,5660,India,26
1715,Jesse Fleming,Facebook,Food,3257433,9.49,40276,7825,Australia,16
1716,Robin Turner,YouTube,Fitness,4030537,9.75,3604,7855,India,6
1717,Ashley Moore,YouTube,Beauty,4395672,1.89,49221,5064,Australia,5
1718,Tracy Mccoy,TikTok,Technology,1187309,3.92,15284,2933,Canada,147
1719,John Rodriguez,Facebook,Travel,1473958,11.61,18542,1620,Australia,1
1720,David Shannon,Twitter,Travel,758381,10.75,41958,5794,Australia,157
1721,Michael Frost,Twitter,Fitness,989370,2.65,37610,4943,Canada,68
1722,Mikayla Boyer,Instagram,Travel,331732,4.46,10303,9085,Canada,154
1723,Denise Horton,Facebook,Travel,793152,4.68,22964,1591,India,168
1724,Mary Smith,YouTube,Beauty,1218062,1.38,15205,9242,India,95
1725,Samantha Sparks,Twitter,Food,3228699,14.77,42456,9517,UK,40
1726,Kenneth Miller,Facebook,Beauty,1820009,9.04,12478,9156,USA,185
1727,William Frost,Twitter,Gaming,4041550,6.0,18908,2625,Australia,129
1728,Michael Gordon,TikTok,Gaming,2516824,6.39,31514,3973,UK,161
1729,Adam Perez,Facebook,Fashion,4613836,9.82,48276,4011,India,188
1730,Krista Armstrong,TikTok,Beauty,1505166,13.24,9054,1319,Canada,148
1731,Thomas Thomas,TikTok,Fitness,1715200,12.4,23545,783,UK,91
1732,Timothy Ruiz,TikTok,Travel,1660835,3.21,39836,2406,UK,168
1733,Bryan Campbell,Twitter,Travel,2561476,10.46,16227,7652,USA,102
1734,Michelle Oliver,Twitter,Food,4684787,11.06,38712,3961,Australia,171
1735,Kimberly Ellis,Facebook,Beauty,4417595,8.97,39062,1318,USA,135
1736,Nicholas Hall,LinkedIn,Food,3660110,7.19,31565,4232,Canada,138
1737,Crystal Shannon,Instagram,Fashion,3218449,13.87,19404,315,Canada,98
1738,Steven Johnson,LinkedIn,Beauty,1388443,9.36,25062,5156,USA,192
1739,Sharon Reyes,Facebook,Food,2364058,2.4,14544,1237,Australia,13
1740,Jennifer Thompson,Instagram,Technology,1181491,1.26,5178,150,Canada,27
1741,Stephen Woods,LinkedIn,Beauty,4755485,1.97,18438,4105,USA,117
1742,Laura Norris,YouTube,Food,472683,14.84,23982,7192,Australia,26
1743,David Dawson,YouTube,Beauty,2442970,9.68,23535,5227,India,21
1744,Thomas Waters,YouTube,Fashion,4886859,3.93,43466,1321,India,30
1745,Terry Smith,Facebook,Food,2713033,8.16,29127,3710,India,57
1746,Jason Gross,Instagram,Gaming,4003620,1.81,45801,1094,Canada,71
1747,Julie Arnold,TikTok,Technology,4759247,3.67,27287,474,Canada,60
1748,Ronald Robinson,Instagram,Gaming,58141,3.59,45988,7315,USA,117
1749,Michael Anderson,LinkedIn,Food,1788398,4.3,41624,745,India,2
1750,Matthew Rivera,Facebook,Travel,820622,10.25,11359,6798,USA,20
1751,Anthony Day,YouTube,Beauty,4628186,9.63,10539,4297,India,1
1752,Wesley Young,LinkedIn,Food,3490060,2.08,22030,4442,Australia,110
1753,Robert Garcia,Twitter,Technology,3380434,1.74,5671,4457,USA,88
1754,David Jackson,Facebook,Beauty,4551697,11.11,30964,1387,India,143
1755,Michael Gould,Instagram,Technology,260530,14.91,22314,881,India,81
1756,Nathan Chavez,Twitter,Fashion,2034594,13.92,37598,5393,Australia,161
1757,Kaylee Harmon,YouTube,Food,3410503,1.81,26722,9857,USA,180
1758,Jenna Miles,TikTok,Food,2299731,12.15,39877,7180,Canada,13
1759,Brandon Valentine,LinkedIn,Beauty,2746881,4.59,21876,6180,USA,82
1760,Holly Cantrell,Facebook,Fitness,3962059,5.9,11861,5092,Canada,67
1761,Paul Welch,Facebook,Gaming,478280,6.42,49000,8215,Canada,194
1762,Evelyn Chang,TikTok,Technology,920636,11.93,16998,1754,Australia,41
1763,Robert Simpson,Instagram,Beauty,4183919,11.88,7689,4936,Australia,143
1764,Sherri Gray,Facebook,Travel,815846,6.36,1480,1259,Australia,128
