campaign_id,campaign_name,platform,campaign_type,impressions,clicks,conversions,ad_spend,revenue,ctr_percent,conversion_rate_percent,roi_percent,campaign_date
244,Campaign_244,TikTok,Awareness,123065,5899,2297,23535.54,89863.03,4.79,38.94,281.82,2024-08-13
245,Campaign_245,TikTok,Traffic,416937,38762,7836,7878.2,11071.41,9.3,20.22,40.53,2024-11-30
246,Campaign_246,Instagram,Sales,42929,1908,906,22676.1,85397.69,4.44,47.48,276.6,2025-08-22
247,Campaign_247,YouTube,Traffic,386724,19818,4822,11016.35,42343.34,5.12,24.33,284.37,2026-02-04
248,Campaign_248,LinkedIn,Awareness,108206,3805,1122,24379.04,36349.66,3.52,29.49,49.1,2025-04-26
249,Campaign_249,Facebook,Awareness,214710,31810,763,16073.93,87096.1,14.82,2.4,441.85,2026-05-01
250,Campaign_250,Instagram,Engagement,197220,5427,1462,6407.59,25794.07,2.75,26.94,302.55,2024-09-25
251,Campaign_251,YouTube,Traffic,79945,1726,410,13877.34,65196.97,2.16,23.75,369.81,2026-02-22
252,Campaign_252,Twitter,Traffic,374584,63722,20750,4965.81,8838.48,17.01,32.56,77.99,2026-04-05
253,Campaign_253,Instagram,Engagement,29390,3403,462,1573.25,3237.31,11.58,13.58,105.77,2025-04-25
254,Campaign_254,TikTok,Engagement,499355,41642,16938,10256.49,48269.57,8.34,40.68,370.62,2024-11-03
255,Campaign_255,Twitter,Engagement,29199,2565,635,9245.87,42139.15,8.78,24.76,355.76,2024-09-18
256,Campaign_256,TikTok,Traffic,153244,5078,1557,11205.31,32720.55,3.31,30.66,192.01,2026-04-02
257,Campaign_257,LinkedIn,Engagement,187752,13243,4114,17455.68,48519.66,7.05,31.07,177.96,2026-01-26
258,Campaign_258,YouTube,Engagement,430032,11828,3527,2433.71,9225.1,2.75,29.82,279.06,2025-10-04
259,Campaign_259,TikTok,Traffic,178407,7723,377,8534.04,21089.76,4.33,4.88,147.13,2026-03-30
260,Campaign_260,Facebook,Traffic,97369,15545,2929,11454.68,49544.95,15.97,18.84,332.53,2025-06-20
261,Campaign_261,Facebook,Sales,153946,21954,989,2338.51,9216.78,14.26,4.5,294.13,2026-02-19
262,Campaign_262,Twitter,Engagement,26326,2169,947,1352.57,2014.12,8.24,43.66,48.91,2025-01-01
263,Campaign_263,TikTok,Engagement,199871,26090,9343,1293.44,2405.52,13.05,35.81,85.98,2025-06-02
264,Campaign_264,Facebook,Traffic,205042,30094,12552,2383.69,4271.78,14.68,41.71,79.21,2024-09-23
265,Campaign_265,YouTube,Traffic,174828,19264,4139,24032.74,31517.19,11.02,21.49,31.14,2024-07-16
266,Campaign_266,Twitter,Traffic,281447,26361,9252,3385.14,15342.63,9.37,35.1,353.23,2024-12-15
267,Campaign_267,YouTube,Awareness,122496,21049,4728,17502.53,96160.72,17.18,22.46,449.41,2025-02-12
268,Campaign_268,TikTok,Awareness,81160,14972,656,11575.05,58619.76,18.45,4.38,406.43,2026-03-16
269,Campaign_269,Facebook,Engagement,434942,42889,11434,17883.74,63755.31,9.86,26.66,256.5,2026-03-17
270,Campaign_270,YouTube,Awareness,456358,21644,10498,4765.23,13125.43,4.74,48.5,175.44,2025-08-02
271,Campaign_271,LinkedIn,Engagement,115371,5550,1019,19864.14,26082.04,4.81,18.36,31.3,2025-03-02
272,Campaign_272,Facebook,Traffic,255055,37152,4302,15492.73,24334.84,14.57,11.58,57.07,2024-11-26
273,Campaign_273,LinkedIn,Awareness,385879,63739,17275,10564.48,31276.82,16.52,27.1,196.06,2024-11-15
274,Campaign_274,LinkedIn,Engagement,75707,6194,2681,2317.04,7421.67,8.18,43.28,220.31,2025-09-03
275,Campaign_275,YouTube,Sales,77284,15384,6841,19616.44,77506.79,19.91,44.47,295.11,2025-06-19
276,Campaign_276,Facebook,Sales,236816,33955,1865,20869.07,71535.82,14.34,5.49,242.78,2024-06-07
277,Campaign_277,Facebook,Awareness,94917,11572,1897,8977.57,47095.32,12.19,16.39,424.59,2025-04-27
278,Campaign_278,Twitter,Engagement,141389,7432,2651,23930.61,56958.19,5.26,35.67,138.01,2026-03-24
279,Campaign_279,LinkedIn,Sales,332137,35962,3111,12813.04,24666.82,10.83,8.65,92.51,2024-07-07
280,Campaign_280,Instagram,Awareness,99758,12063,4667,1509.26,7416.89,12.09,38.69,391.43,2024-12-19
281,Campaign_281,Twitter,Awareness,346306,35688,6957,19290.5,57704.12,10.31,19.49,199.13,2026-01-30
282,Campaign_282,TikTok,Sales,271115,42101,17927,7596.96,40367.17,15.53,42.58,431.36,2024-12-01
283,Campaign_283,YouTube,Traffic,431888,54227,9796,11611.83,48317.27,12.56,18.06,316.1,2025-11-13
284,Campaign_284,Facebook,Engagement,227905,32735,7659,5498.56,20942.03,14.36,23.4,280.86,2024-11-30
285,Campaign_285,LinkedIn,Awareness,394932,46268,13115,3703.77,10345.83,11.72,28.35,179.33,2025-05-26
286,Campaign_286,YouTube,Awareness,177308,16842,7692,3501.79,10972.03,9.5,45.67,213.33,2024-11-22
287,Campaign_287,YouTube,Engagement,36531,3377,836,21672.01,64972.24,9.24,24.76,199.8,2025-07-10
288,Campaign_288,LinkedIn,Traffic,499554,76718,20544,5150.94,9710.41,15.36,26.78,88.52,2026-03-11
289,Campaign_289,LinkedIn,Traffic,271493,21220,8198,1067.82,5621.54,7.82,38.63,426.45,2024-08-01
290,Campaign_290,TikTok,Traffic,136211,8049,2439,9145.93,12962.74,5.91,30.3,41.73,2024-09-05
291,Campaign_291,Facebook,Engagement,159814,18586,183,21255.72,64893.49,11.63,0.98,205.3,2026-01-27
292,Campaign_292,LinkedIn,Sales,410480,53855,12041,1608.44,2283.95,13.12,22.36,42.0,2025-01-31
293,Campaign_293,LinkedIn,Engagement,200066,37256,9506,2301.53,7752.24,18.62,25.52,236.83,2024-09-10
294,Campaign_294,TikTok,Engagement,442700,82689,40095,3410.87,18394.33,18.68,48.49,439.29,2026-02-19
295,Campaign_295,YouTube,Traffic,426755,45444,18329,23504.24,104508.08,10.65,40.33,344.64,2024-08-04
296,Campaign_296,TikTok,Traffic,272184,3638,142,1453.39,6203.72,1.34,3.9,326.84,2024-06-09
297,Campaign_297,TikTok,Engagement,88087,5580,1393,23318.53,59921.14,6.33,24.96,156.97,2025-07-28
298,Campaign_298,Twitter,Engagement,321282,23044,8361,20793.09,72548.36,7.17,36.28,248.91,2026-01-08
299,Campaign_299,TikTok,Engagement,258980,2090,427,8615.37,14398.87,0.81,20.43,67.13,2025-07-27
300,Campaign_300,Twitter,Sales,427728,83478,1796,15124.29,35417.77,19.52,2.15,134.18,2025-09-04
301,Campaign_301,Twitter,Traffic,388221,7731,2440,12271.0,42386.48,1.99,31.56,245.42,2026-03-25
302,Campaign_302,YouTube,Awareness,87477,8936,308,14527.97,61195.3,10.22,3.45,321.22,2025-08-25
303,Campaign_303,TikTok,Traffic,241231,21558,6911,4210.07,17552.42,8.94,32.06,316.92,2024-12-25
304,Campaign_304,Twitter,Traffic,467607,9163,1181,13207.74,47703.89,1.96,12.89,261.18,2024-09-19
305,Campaign_305,LinkedIn,Engagement,285501,25695,5190,23938.79,76042.84,9.0,20.2,217.66,2025-05-28
306,Campaign_306,Twitter,Engagement,296404,24218,11123,19413.75,83478.65,8.17,45.93,330.0,2025-11-30
307,Campaign_307,Facebook,Sales,329855,32731,3200,23954.77,57484.92,9.92,9.78,139.97,2025-01-12
308,Campaign_308,TikTok,Engagement,166035,26269,4785,17770.07,74066.21,15.82,18.22,316.8,2024-06-19
309,Campaign_309,Facebook,Engagement,261555,23859,9233,23375.66,108001.23,9.12,38.7,362.02,2024-09-21
310,Campaign_310,Facebook,Sales,73897,10395,4499,9802.51,53077.56,14.07,43.28,441.47,2026-03-27
311,Campaign_311,TikTok,Engagement,162280,2378,639,23905.19,36809.85,1.47,26.87,53.98,2026-03-07
312,Campaign_312,LinkedIn,Engagement,401820,63793,7061,5450.67,19163.93,15.88,11.07,251.59,2026-05-09
313,Campaign_313,Instagram,Sales,81970,2789,1310,18651.83,41573.3,3.4,46.97,122.89,2026-03-17
314,Campaign_314,TikTok,Awareness,344466,31518,910,2954.85,7742.48,9.15,2.89,162.03,2024-10-31
315,Campaign_315,YouTube,Traffic,367140,19018,134,24130.71,130426.88,5.18,0.7,440.5,2025-01-12
316,Campaign_316,Facebook,Engagement,352303,63350,15695,16438.2,73156.85,17.98,24.78,345.04,2024-07-18
317,Campaign_317,LinkedIn,Sales,159639,22164,1019,22744.46,36042.72,13.88,4.6,58.47,2025-09-25
318,Campaign_318,YouTube,Traffic,290573,49410,23745,21333.16,29021.26,17.0,48.06,36.04,2024-08-18
319,Campaign_319,TikTok,Sales,472550,24040,645,24930.71,72475.49,5.09,2.68,190.71,2026-04-23
320,Campaign_320,Instagram,Engagement,402693,38941,1277,727.05,2648.09,9.67,3.28,264.22,2024-12-19
321,Campaign_321,YouTube,Traffic,159192,15888,5303,13810.86,45904.86,9.98,33.38,232.38,2025-03-07
322,Campaign_322,TikTok,Engagement,153045,7318,3362,3259.85,6189.56,4.78,45.94,89.87,2024-06-09
323,Campaign_323,LinkedIn,Sales,386752,25405,280,18547.14,85322.43,6.57,1.1,360.03,2024-09-14
324,Campaign_324,TikTok,Awareness,102009,14287,6824,10978.73,28655.41,14.01,47.76,161.01,2026-04-29
325,Campaign_325,Facebook,Traffic,106878,5607,2005,8428.24,19103.47,5.25,35.76,126.66,2025-06-11
326,Campaign_326,LinkedIn,Awareness,133480,15638,6224,7041.36,18429.98,11.72,39.8,161.74,2026-05-01
327,Campaign_327,Instagram,Traffic,147129,22419,5940,17472.83,25634.99,15.24,26.5,46.71,2024-05-29
328,Campaign_328,Twitter,Engagement,170854,11467,3371,17308.8,89475.35,6.71,29.4,416.94,2025-09-08
329,Campaign_329,LinkedIn,Sales,371910,16389,5282,22945.19,56643.91,4.41,32.23,146.87,2024-06-10
330,Campaign_330,LinkedIn,Engagement,124886,5376,2008,4253.05,18778.32,4.3,37.35,341.53,2024-07-17
331,Campaign_331,YouTube,Sales,228022,36994,15478,19055.09,88579.08,16.22,41.84,364.86,2026-01-04
332,Campaign_332,Instagram,Awareness,366695,11730,4354,11445.33,48370.19,3.2,37.12,322.62,2024-07-09
333,Campaign_333,LinkedIn,Sales,42379,7789,2293,22620.76,46808.55,18.38,29.44,106.93,2025-02-12
334,Campaign_334,Twitter,Traffic,96264,11751,4312,11325.09,46719.05,12.21,36.69,312.53,2025-06-04
335,Campaign_335,LinkedIn,Traffic,57679,9361,3699,20312.96,63980.93,16.23,39.52,214.98,2025-08-12
336,Campaign_336,Facebook,Awareness,249493,37956,1941,14190.53,58080.44,15.21,5.11,309.29,2026-02-05
337,Campaign_337,Instagram,Traffic,217591,17676,99,18772.21,69208.23,8.12,0.56,268.67,2026-03-28
338,Campaign_338,Instagram,Traffic,190632,5178,2266,24856.03,129716.31,2.72,43.76,421.87,2025-02-03
339,Campaign_339,Twitter,Traffic,26638,3351,887,4909.54,8750.49,12.58,26.47,78.23,2026-04-06
340,Campaign_340,TikTok,Awareness,206325,26066,7398,21805.7,111189.43,12.63,28.38,409.91,2024-05-17
341,Campaign_341,YouTube,Traffic,367947,71687,8765,16511.59,44505.51,19.48,12.23,169.54,2024-11-22
342,Campaign_342,Facebook,Traffic,287265,9345,1874,20953.13,93274.36,3.25,20.05,345.16,2024-05-23
343,Campaign_343,YouTube,Traffic,363107,72361,27845,13532.37,64149.52,19.93,38.48,374.04,2025-04-30
344,Campaign_344,Instagram,Awareness,191487,11166,2308,5117.77,25401.51,5.83,20.67,396.34,2026-04-08
345,Campaign_345,Instagram,Sales,434399,55950,20199,19268.31,96344.51,12.88,36.1,400.02,2024-12-07
346,Campaign_346,Twitter,Awareness,118046,3204,256,15051.63,46956.52,2.71,7.99,211.97,2024-05-30
347,Campaign_347,YouTube,Awareness,138311,25266,774,10355.5,22861.41,18.27,3.06,120.77,2024-06-01
348,Campaign_348,LinkedIn,Engagement,83471,9255,2419,6236.96,32061.14,11.09,26.14,414.05,2025-10-24
349,Campaign_349,Twitter,Sales,312763,40185,10557,6304.15,31318.45,12.85,26.27,396.79,2025-08-18
350,Campaign_350,Twitter,Sales,226824,20693,4558,1993.46,10522.75,9.12,22.03,427.86,2024-05-25
351,Campaign_351,Twitter,Traffic,338200,56994,18264,12642.71,68028.5,16.85,32.05,438.08,2025-02-04
352,Campaign_352,Facebook,Traffic,421987,69742,20938,17559.56,51897.53,16.53,30.02,195.55,2025-03-01
353,Campaign_353,Twitter,Sales,106405,18626,7808,6403.72,13889.55,17.5,41.92,116.9,2025-11-04
354,Campaign_354,TikTok,Sales,432458,61689,30024,1911.79,5686.64,14.26,48.67,197.45,2026-04-24
355,Campaign_355,TikTok,Engagement,213643,16915,4227,5481.75,21821.94,7.92,24.99,298.08,2025-02-19
356,Campaign_356,LinkedIn,Awareness,58477,9775,1610,1762.65,4973.89,16.72,16.47,182.18,2025-04-10
357,Campaign_357,Twitter,Sales,468028,10539,1591,20213.94,75329.47,2.25,15.1,272.66,2025-02-20
358,Campaign_358,Instagram,Sales,261340,14689,7172,22722.3,56890.02,5.62,48.83,150.37,2025-02-15
359,Campaign_359,Twitter,Sales,109627,4844,2011,22903.81,95994.29,4.42,41.52,319.12,2024-05-21
360,Campaign_360,LinkedIn,Engagement,217949,16684,5319,19500.09,55318.74,7.66,31.88,183.68,2024-05-14
361,Campaign_361,Instagram,Traffic,171702,18141,5942,13064.01,43611.48,10.57,32.75,233.83,2025-03-16
362,Campaign_362,LinkedIn,Sales,409312,42973,6706,9582.27,28554.2,10.5,15.61,197.99,2025-01-14
363,Campaign_363,LinkedIn,Traffic,398629,20126,315,6888.97,35956.71,5.05,1.57,421.95,2025-04-01
364,Campaign_364,YouTube,Traffic,164765,5994,853,8581.7,24314.63,3.64,14.23,183.33,2025-04-06
365,Campaign_365,Twitter,Traffic,298695,43900,11111,6804.51,32204.69,14.7,25.31,373.28,2024-07-12
366,Campaign_366,TikTok,Sales,251607,12025,2935,4647.01,19969.82,4.78,24.41,329.73,2026-01-20
367,Campaign_367,Instagram,Awareness,490719,72058,3899,13336.64,64122.49,14.68,5.41,380.8,2025-11-19
368,Campaign_368,Instagram,Sales,410733,1836,472,3868.54,15133.79,0.45,25.71,291.2,2024-09-03
369,Campaign_369,Twitter,Traffic,14792,1447,567,11672.24,17040.72,9.78,39.18,45.99,2025-09-06
370,Campaign_370,Instagram,Awareness,355654,64944,565,662.0,2364.71,18.26,0.87,257.21,2024-10-14
371,Campaign_371,LinkedIn,Traffic,287567,48329,9052,13625.58,33147.78,16.81,18.73,143.28,2026-03-04
372,Campaign_372,YouTube,Sales,432664,24496,1803,22992.2,79434.77,5.66,7.36,245.49,2026-01-12
373,Campaign_373,Facebook,Traffic,334943,34084,11664,7049.46,20490.35,10.18,34.22,190.67,2024-09-13
374,Campaign_374,Twitter,Awareness,250647,38027,8019,24760.71,53760.11,15.17,21.09,117.12,2025-08-12
375,Campaign_375,TikTok,Awareness,352745,5152,432,10429.32,29429.76,1.46,8.39,182.18,2024-09-25
376,Campaign_376,Twitter,Engagement,343839,2238,400,2525.81,12212.08,0.65,17.87,383.49,2024-08-30
377,Campaign_377,YouTube,Sales,306671,57227,3174,22422.38,115528.05,18.66,5.55,415.24,2025-02-13
378,Campaign_378,Instagram,Engagement,482526,91739,37194,12149.76,17012.29,19.01,40.54,40.02,2024-11-27
379,Campaign_379,Instagram,Sales,481498,72176,2206,4894.19,23770.29,14.99,3.06,385.68,2024-05-20
380,Campaign_380,LinkedIn,Sales,317775,10449,3312,23257.44,57838.71,3.29,31.7,148.69,2024-10-23
381,Campaign_381,TikTok,Sales,307111,55699,12801,17087.36,60223.01,18.14,22.98,252.44,2024-08-17
382,Campaign_382,Instagram,Traffic,424448,11279,4152,18763.69,50421.71,2.66,36.81,168.72,2025-08-08
383,Campaign_383,LinkedIn,Traffic,131710,3490,747,15326.63,58848.44,2.65,21.4,283.96,2024-07-04
384,Campaign_384,TikTok,Traffic,415565,43778,1020,16036.01,73272.65,10.53,2.33,356.93,2024-12-09
385,Campaign_385,Twitter,Traffic,129610,12659,4580,23558.0,72015.54,9.77,36.18,205.69,2024-09-05
386,Campaign_386,YouTube,Traffic,54928,5839,1059,17971.16,27904.96,10.63,18.14,55.28,2025-10-28
387,Campaign_387,Instagram,Engagement,383123,21221,6433,8258.62,13694.19,5.54,30.31,65.82,2025-01-29
388,Campaign_388,TikTok,Traffic,243169,24587,4469,3004.67,4733.49,10.11,18.18,57.54,2024-05-24
389,Campaign_389,Facebook,Awareness,302020,37355,16841,10497.08,13781.89,12.37,45.08,31.29,2024-06-21
390,Campaign_390,TikTok,Traffic,322960,40193,10680,21661.1,27142.76,12.45,26.57,25.31,2026-04-25
391,Campaign_391,YouTube,Sales,418509,12101,5987,22577.83,114975.17,2.89,49.48,409.24,2024-09-15
392,Campaign_392,TikTok,Sales,369302,50903,5604,3901.58,9733.91,13.78,11.01,149.49,2025-03-31
393,Campaign_393,Instagram,Engagement,43170,2369,940,7261.07,18072.33,5.49,39.68,148.89,2024-11-19
394,Campaign_394,Instagram,Sales,141963,9080,4111,15048.26,30711.35,6.4,45.28,104.09,2026-04-24
395,Campaign_395,Facebook,Traffic,169728,1443,455,8639.32,33406.75,0.85,31.53,286.68,2024-09-28
396,Campaign_396,LinkedIn,Sales,185498,29220,13410,20676.61,82695.24,15.75,45.89,299.95,2026-03-03
397,Campaign_397,Facebook,Sales,167514,11507,4991,23708.33,48925.97,6.87,43.37,106.37,2025-05-31
398,Campaign_398,LinkedIn,Sales,218792,21915,4825,18504.42,72564.72,10.02,22.02,292.15,2024-10-24
399,Campaign_399,Instagram,Sales,180858,25645,4642,20504.12,59249.14,14.18,18.1,188.96,2025-10-12
400,Campaign_400,Twitter,Traffic,320497,36758,5945,17201.96,61332.32,11.47,16.17,256.54,2024-06-13
401,Campaign_401,Instagram,Traffic,381388,28479,7233,20043.3,95696.97,7.47,25.4,377.45,2025-11-17
402,Campaign_402,Twitter,Sales,362834,66444,9171,16016.73,35888.54,18.31,13.8,124.07,2025-12-02
403,Campaign_403,LinkedIn,Traffic,384989,56460,25906,9736.28,30484.17,14.67,45.88,213.1,2025-09-17
404,Campaign_404,Twitter,Traffic,315263,27267,8805,12912.01,66596.1,8.65,32.29,415.77,2024-11-01
405,Campaign_405,LinkedIn,Awareness,295026,3409,1669,24226.49,102163.77,1.16,48.96,321.7,2025-04-01
406,Campaign_406,LinkedIn,Traffic,67341,5067,1504,4575.29,17544.02,7.52,29.68,283.45,2025-05-03
407,Campaign_407,YouTube,Sales,404622,44463,14155,3095.64,5027.34,10.99,31.84,62.4,2024-07-04
408,Campaign_408,Twitter,Sales,243716,25518,6458,11845.05,48826.35,10.47,25.31,312.21,2025-08-18
409,Campaign_409,Instagram,Awareness,190862,2609,1038,3061.46,9149.77,1.37,39.79,198.87,2026-02-28
410,Campaign_410,YouTube,Traffic,445849,19569,5757,8141.31,25709.69,4.39,29.42,215.79,2026-04-28
411,Campaign_411,Facebook,Awareness,192609,32205,1649,11235.07,47143.28,16.72,5.12,319.61,2024-07-06
412,Campaign_412,Instagram,Sales,167424,2464,285,1053.34,2817.93,1.47,11.57,167.52,2025-03-24
413,Campaign_413,Facebook,Traffic,497547,98057,16035,13141.85,46958.65,19.71,16.35,257.32,2025-03-20
414,Campaign_414,Twitter,Traffic,252249,16194,6585,10423.66,20775.84,6.42,40.66,99.31,2026-01-30
415,Campaign_415,TikTok,Traffic,217399,2913,1307,22135.89,69355.56,1.34,44.87,213.32,2025-11-19
416,Campaign_416,Instagram,Awareness,12333,2443,489,5541.72,24577.53,19.81,20.02,343.5,2024-06-11
417,Campaign_417,Instagram,Engagement,429169,71371,12302,9461.93,19372.54,16.63,17.24,104.74,2025-11-10
418,Campaign_418,TikTok,Traffic,361640,65157,17342,24164.95,61563.54,18.02,26.62,154.76,2024-11-12
419,Campaign_419,YouTube,Engagement,317759,8486,2900,9123.63,28910.96,2.67,34.17,216.88,2025-01-01
420,Campaign_420,Instagram,Sales,491654,81541,38727,2576.42,4575.66,16.59,47.49,77.6,2025-08-03
421,Campaign_421,TikTok,Traffic,170107,8664,1549,9646.0,17438.44,5.09,17.88,80.78,2024-07-05
422,Campaign_422,Twitter,Sales,322698,10035,4758,9900.89,19789.31,3.11,47.41,99.87,2026-01-07
423,Campaign_423,TikTok,Awareness,300934,11935,4061,7576.45,15187.18,3.97,34.03,100.45,2025-06-10
424,Campaign_424,TikTok,Traffic,463782,48059,364,12372.92,25229.03,10.36,0.76,103.91,2025-07-01
425,Campaign_425,YouTube,Awareness,224504,33225,13669,17898.49,55638.57,14.8,41.14,210.86,2024-07-21
426,Campaign_426,LinkedIn,Engagement,306431,3022,501,7656.2,18236.05,0.99,16.58,138.19,2026-01-27
427,Campaign_427,LinkedIn,Awareness,98189,15985,4683,18691.7,83990.3,16.28,29.3,349.35,2024-09-29
428,Campaign_428,Facebook,Awareness,310267,8484,2244,19490.27,92386.14,2.73,26.45,374.01,2026-03-26
429,Campaign_429,Twitter,Sales,408461,58850,17952,5854.28,17727.73,14.41,30.5,202.82,2025-01-29
430,Campaign_430,Instagram,Traffic,166085,29665,578,11518.44,31086.9,17.86,1.95,169.89,2025-05-11
431,Campaign_431,Twitter,Engagement,463661,16386,6403,20391.28,42872.18,3.53,39.08,110.25,2025-11-16
432,Campaign_432,YouTube,Sales,461437,80988,28110,4566.55,8213.9,17.55,34.71,79.87,2025-10-20
433,Campaign_433,YouTube,Engagement,432282,8780,2923,13540.88,51001.56,2.03,33.29,276.65,2024-07-24
434,Campaign_434,LinkedIn,Awareness,379126,39356,9530,14532.02,76951.53,10.38,24.21,429.53,2024-06-10
435,Campaign_435,Facebook,Sales,81087,13289,6486,10584.11,15399.13,16.39,48.81,45.49,2025-12-06
436,Campaign_436,YouTube,Traffic,377749,18392,4140,4082.96,10554.52,4.87,22.51,158.5,2026-01-07
437,Campaign_437,TikTok,Traffic,266617,10317,4780,15993.85,62369.54,3.87,46.33,289.96,2024-11-27
438,Campaign_438,Facebook,Traffic,49592,2525,875,13132.53,31470.41,5.09,34.65,139.64,2024-08-15
439,Campaign_439,Twitter,Awareness,265875,22449,9584,560.59,2538.79,8.44,42.69,352.88,2025-11-24
440,Campaign_440,Instagram,Traffic,393218,61089,20852,16771.52,45959.96,15.54,34.13,174.04,2025-07-30
441,Campaign_441,Facebook,Engagement,124205,15078,6807,5690.36,13399.14,12.14,45.15,135.47,2024-05-22
442,Campaign_442,Facebook,Awareness,296948,38875,4329,14370.48,47235.09,13.09,11.14,228.7,2025-08-15
443,Campaign_443,Instagram,Sales,34087,1815,691,19705.3,62588.0,5.32,38.07,217.62,2026-01-25
444,Campaign_444,Twitter,Sales,241360,30918,61,24800.04,75380.64,12.81,0.2,203.95,2026-02-09
445,Campaign_445,Facebook,Awareness,472499,86196,19833,4394.95,22900.85,18.24,23.01,421.07,2024-12-24
446,Campaign_446,Twitter,Sales,353192,48242,8254,2519.3,10221.78,13.66,17.11,305.74,2024-11-11
447,Campaign_447,TikTok,Awareness,37151,4246,1301,18286.71,81330.11,11.43,30.64,344.75,2024-07-28
448,Campaign_448,LinkedIn,Sales,378940,13475,58,5728.82,8794.52,3.56,0.43,53.51,2026-01-29
449,Campaign_449,Instagram,Traffic,282338,45563,14633,727.53,3049.13,16.14,32.12,319.11,2024-05-15
450,Campaign_450,Twitter,Awareness,373872,18324,7876,2235.29,6364.32,4.9,42.98,184.72,2025-06-16
451,Campaign_451,YouTube,Sales,64107,6133,1555,22084.23,39523.17,9.57,25.35,78.97,2026-04-30
452,Campaign_452,TikTok,Engagement,45867,5345,2357,707.63,2827.04,11.65,44.1,299.51,2025-09-13
453,Campaign_453,LinkedIn,Traffic,388762,28925,10340,18832.59,97092.26,7.44,35.75,415.55,2024-12-15
454,Campaign_454,Instagram,Traffic,460868,29474,1470,22466.53,40485.96,6.4,4.99,80.21,2024-12-19
455,Campaign_455,Twitter,Awareness,194305,29140,5202,19881.38,45040.9,15.0,17.85,126.55,2025-04-08
456,Campaign_456,Twitter,Engagement,140110,19133,4718,19584.76,81649.79,13.66,24.66,316.9,2024-07-24
457,Campaign_457,Twitter,Awareness,117712,17965,8398,5121.84,14774.1,15.26,46.75,188.45,2025-02-24
458,Campaign_458,Twitter,Awareness,420937,32370,8158,9954.2,22264.08,7.69,25.2,123.67,2025-07-24
459,Campaign_459,LinkedIn,Traffic,286974,1790,419,23381.15,41326.8,0.62,23.41,76.75,2025-07-21
460,Campaign_460,Instagram,Awareness,201581,36806,5711,19186.79,101769.57,18.26,15.52,430.41,2025-04-23
